Date,Time,TOTALES,DEFECTOS,PEDIDO,#ORDEN,CLIENTE,ESTILO
10/18/2023,12:44:10,2031.0,5.0,2000.0,5406.0,GILDAN,BOX 80-R
10/18/2023,13:16:36,1193.0,4.0,1193.0,5434.0,GILDAN,BOX72-DW
,,,,,,,
10/19/2023,0:26:03,1141.0,5.0,1141.0,5348.0,HAANES,SV-0118
10/19/2023,0:49:51,322.0,4.0,300.0,5530.0,FRUIT,K13-24K10
10/19/2023,1:12:12,637.0,20.0,637.0,5524.0,FRUIT,K13-10A07
10/19/2023,1:34:39,522.0,7.0,500.0,5525.0,FRUIT,K13-13C07
10/19/2023,1:55:17,1027.0,7.0,1000.0,5526.0,FRUIT,K13-20D10
10/19/2023,3:02:17,3720.0,40.0,3720.0,5523.0,FRUIT,K13-07606
10/19/2023,4:23:13,648.0,8.0,600.0,5313.0,TIARA,TYV-BOX1
10/19/2023,4:56:33,1558.0,8.0,1500.0,5314.0,TIARA,TYV-BOX2
10/20/2023,8:18:47,835.0,5.0,800.0,5315.0,TIARA,TYV-BOX3
10/20/2023,8:41:25,647.0,4.0,600.0,5316.0,TIARA,TCM-BOX3
10/20/2023,13:03:48,20217.0,40.0,20000.0,5305.0,LEAR,HSC1-231409
10/20/2023,13:24:57,516.0,6.0,500.0,5550.0,GILDAN,BOX-90
10/20/2023,14:04:40,3026.0,6.0,3000.0,5549.0,GILDAN,BOX-89
10/20/2023,14:32:11,516.0,6.0,480.0,5536.0,GILDAN,BOX-12
10/20/2023,15:04:47,2033.0,6.0,2000.0,5535.0,GILDAN,BOX-11
10/20/2023,15:43:12,3046.0,6.0,3015.0,5534.0,GILDAN,BOX-10
10/23/2023,7:06:44,315.0,2.0,300.0,5521.0,AVENT,70038808
10/23/2023,7:26:57,715.0,0.0,700.0,5462.0,EMPIRE,EATON
10/23/2023,7:49:23,1485.0,5.0,1485.0,5462.0,EMPIRE,MANITO
10/23/2023,8:18:05,1798.0,10.0,1798.0,5463.0,EMPIRE,TRW0263
10/23/2023,8:30:54,290.0,2.0,290.0,5465.0,EMPIRE,STE0270
10/23/2023,8:48:17,696.0,3.0,696.0,5466.0,EMPIRE,DECOMA FONDO
10/23/2023,9:12:13,732.0,2.0,700.0,5467.0,EMPIRE,DECOMA-TAPA
10/23/2023,9:18:32,225.0,3.0,200.0,5468.0,EMPIRE,TAPA-MAGNA
10/23/2023,9:37:13,224.0,4.0,200.0,5469.0,EMPIRE,MAGNA-FONDO
10/23/2023,9:48:10,118.0,4.0,100.0,5471.0,EMPIRE,ATM
10/23/2023,10:24:55,1994.0,4.0,1994.0,5444.0,INHMESA,GRAG-0650-E
10/23/2023,10:58:51,1503.0,3.0,1500.0,5445.0,INHMESA,GRAG-0425
10/23/2023,11:11:42,487.0,3.0,487.0,5446.0,INHMESA,GRAG-0575
10/23/2023,11:29:00,495.0,2.0,495.0,5447.0,INHMESA,GRAG-0625
10/23/2023,11:33:36,501.0,2.0,501.0,5448.0,INHMESA,GRAG-1000
10/23/2023,11:40:03,477.0,2.0,477.0,5449.0,INHMESA,GRAG-1100
10/23/2023,11:54:29,494.0,2.0,494.0,5449.0,INHMESA,GRAG-1100
10/23/2023,12:31:08,516.0,2.0,500.0,5450.0,INHMESA,GRAP-O425-GS
10/23/2023,12:50:37,522.0,2.0,500.0,5451.0,INHMESA,GRAP-0575-GS
10/23/2023,13:09:10,1032.0,5.0,1000.0,5452.0,INHMESA,GRAG-O425-GS
10/23/2023,13:31:14,1011.0,5.0,1000.0,5453.0,INHMESA,GRAG-O475-GS
10/23/2023,13:55:46,1023.0,5.0,1000.0,5454.0,INHMESA,GRAG-0575-GS
10/23/2023,14:08:17,556.0,5.0,500.0,5455.0,INHMESA,GRAG-0625-GS
10/23/2023,14:41:36,1021.0,5.0,1000.0,5456.0,INHMESA,GRAG-1100-GS
10/23/2023,15:16:41,1000.0,2.0,1000.0,5457.0,PTS,1040054
10/23/2023,15:32:58,83.0,3.0,60.0,5645.0,FRUIT,K13-24D10
10/23/2023,16:00:03,2068.0,4.0,2000.0,5643.0,FRUIT,k13-13C10
10/23/2023,17:45:39,3687.0,30.0,3687.0,5642.0,FRUIT,K13-07606
10/23/2023,17:59:12,500.0,3.0,500.0,5458.0,BAY ISLAND,16X12X6
10/23/2023,18:51:29,2326.0,3.0,1326.0,5459.0,BAY-ISLAND,X-6
10/24/2023,10:24:16,1753.0,0.0,500.0,5555.0,PETRALEX,CN-666
10/24/2023,10:27:13,2030.0,3.0,1500.0,5556.0,PETRALEX,MDT-29X68
10/24/2023,10:45:19,1009.0,4.0,1000.0,5557.0,PETRALEX,MDT-29X64
10/24/2023,12:48:01,6697.0,7.0,6600.0,5671.0,GILDAN,LID-382
10/24/2023,13:07:16,230.0,5.0,200.0,5611.0,ELCATEX,18X10X19
10/24/2023,13:20:16,217.0,2.0,200.0,5612.0,ELCATEX,22.5X10X10
10/24/2023,13:43:35,219.0,5.0,200.0,5613.0,ELCATEX,25X10X10
10/24/2023,1:57:48,601.0,2.0,600.0,5614.0,ELCATEX,25X10X20
10/24/2023,2:13:50,492.0,2.0,492.0,5615.0,ELCATEX,27.5X10X10
10/24/2023,2:32:40,632.0,6.0,600.0,5617.0,ELCATEX,32X10X21
10/24/2023,2:59:35,1001.0,3.0,1000.0,5628.0,HANES,AC-2115
10/24/2023,3:17:30,735.0,5.0,700.0,5629.0,HANES,AC-2306
10/25/2023,7:32:39,3062.0,5.0,3000.0,5558.0,RKI,F-3010
10/25/2023,8:08:04,2739.0,5.0,2700.0,5664.0,GILDAN,BOX-11
10/25/2023,8:43:20,269.0,3.0,250.0,5665.0,GILDAN,BOX-13
10/25/2023,9:12:28,1622.0,5.0,1600.0,5666.0,GILDAN,BOX-21
10/25/2023,9:35:04,326.0,2.0,300.0,5667.0,GILDAN,BOX-73
10/25/2023,10:13:53,2318.0,5.0,2300.0,5669.0,GILDAN,BOX-89
10/25/2023,10:27:25,525.0,5.0,500.0,5711.0,GILDAN,BOX-71
10/25/2023,10:42:06,128.0,4.0,111.0,5708.0,GILDAN,BOX-44
10/25/2023,10:57:55,196.0,3.0,180.0,5706.0,GILDAN,BOX-41
10/25/2023,11:09:35,186.0,4.0,170.0,5707.0,GILDAN,BOX-42
10/25/2023,11:26:46,286.0,3.0,270.0,5708.0,GILDAN,BOX-43-DW
10/25/2023,13:53:20,3272.0,40.0,3200.0,5626.0,INHMESA,MOP-REFILL-B
10/25/2023,14:34:46,2053.0,10.0,2000.0,5755.0,INHMESA,GRAG-O475-GS
10/25/2023,15:06:13,1036.0,10.0,1000.0,5756.0,INHMESA,GRAG-0900-GS
10/25/2023,15:21:36,1004.0,4.0,1000.0,5757.0,BAY ISLAND,X-85
10/25/2023,15:43:49,994.0,4.0,994.0,5758.0,BAY ISLAND,X-83
10/25/2023,15:59:43,502.0,2.0,500.0,5759.0,BAY ISLAND,24X15X12
10/25/2023,15:59:47,502.0,2.0,500.0,5759.0,BAY ISLAND,24X15X12
10/25/2023,16:17:26,523.0,0.0,500.0,5640.0,LEAR,ELD1-201102
10/25/2023,16:27:50,95.0,0.0,75.0,5679.0,LEAR,ELD1-121502
10/26/2023,7:09:06,1019.0,9.0,1000.0,5638.0,LEAR,EHS2-201114
10/26/2023,7:29:51,119.0,3.0,100.0,5680.0,LEAR,IMC100
10/26/2023,7:54:44,238.0,3.0,200.0,5828.0,LEAR,IBOX-231407H
10/26/2023,8:46:15,3066.0,6.0,3000.0,5637.0,LEAR,HSCO-231409
10/26/2023,13:02:06,20153.0,30.0,20000.0,5635.0,LEAR,HSC1-231409
10/26/2023,13:34:01,886.0,7.0,700.0,5778.0,EMPIRE,EATON
10/26/2023,13:46:58,1889.0,5.0,1200.0,5778.0,EMPIRE,MANITO
10/26/2023,13:48:55,3009.0,2.0,3000.0,5830.0,INHMESA,GRAG-0650E
10/26/2023,14:48:01,2530.0,5.0,2000.0,5831.0,INHMESA,GRAG-0425
10/26/2023,14:48:09,2530.0,3.0,2000.0,5832.0,INHMESA,GRAG-O425-GS
10/26/2023,15:14:23,1479.0,3.0,1479.0,5832.0,INHMESA,GRAG-O425-GS
10/26/2023,15:42:45,1016.0,6.0,1000.0,5833.0,INHMESA,GRAG-0575-GS
10/26/2023,15:56:54,493.0,3.0,493.0,5834.0,INHMESA,GRAG-0625-GS
10/30/2023,7:59:43,3045.0,5.0,3000.0,5732.0,INALMA,TJI-027
10/30/2023,9:10:05,3080.0,5.0,3000.0,5728.0,INALMA,TAJADA-BB040
10/30/2023,9:28:28,1065.0,5.0,1000.0,5729.0,INALMA,BB-020
10/30/2023,10:01:33,2053.0,5.0,2000.0,5730.0,INALMA,SB-071
10/30/2023,10:27:23,1020.0,4.0,1000.0,5731.0,INALMA,SB-034
10/30/2023,10:50:38,1031.0,15.0,1000.0,5733.0,INALMA,TJBI-200
10/30/2023,11:09:56,1068.0,8.0,1000.0,5734.0,INALMA,YUCA-20LBS
10/30/2023,12:10:57,1026.0,6.0,1000.0,5737.0,INALMA,TJ-018
10/30/2023,12:32:17,1030.0,5.0,1000.0,5740.0,INALMA,TJ-CUBITOS
10/30/2023,13:21:38,2083.0,0.0,20.0,5752.0,INALMA,GOYA-9392
10/30/2023,13:46:44,1069.0,9.0,1000.0,5753.0,INALMA,GOYA-9135
10/30/2023,14:37:54,4046.0,6.0,4000.0,5754.0,INALMA,GOYA-9100
10/30/2023,15:51:39,6132.0,11.0,6000.0,5741.0,INALMA,GOYA-9098
10/31/2023,9:18:04,6028.0,8.0,6000.0,5746.0,INALMA,GOYA-9101
10/31/2023,9:41:08,1043.0,5.0,1000.0,5747.0,INALMA,GOYA-9099
10/31/2023,10:10:51,1086.0,6.0,1000.0,5748.0,INALMA,GOYA-9093-S
10/31/2023,10:39:30,2075.0,5.0,2000.0,5749.0,INALMA,GOYA-9093
10/31/2023,10:59:05,1068.0,4.0,1000.0,5750.0,INALMA,GOYA-9092
10/31/2023,12:41:14,6047.0,7.0,6000.0,5751.0,INALMA,GOYA-9047
10/31/2023,13:00:52,1046.0,6.0,1000.0,5742.0,INALMA,GOYA-9046-S
10/31/2023,14:00:39,6866.0,6.0,6866.0,5743.0,INALMA,GOYA-9046
11/1/2023,8:19:55,11013.0,10.0,11013.0,5743.0,INALMA,GOYA-9046
11/1/2023,8:53:52,567.0,3.0,550.0,5922.0,GILDAN,BOX-71
11/1/2023,9:21:47,1262.0,3.0,1225.0,5924.0,GILDAN,NKA-24
11/1/2023,9:49:38,1029.0,4.0,940.0,5925.0,GILDAN,LID-382
11/1/2023,10:34:44,3092.0,50.0,3000.0,5880.0,RKI,F-3010
11/1/2023,10:54:24,485.0,10.0,485.0,5860.0,PETRALEX,BOX-19A
11/1/2023,11:18:10,614.0,4.0,614.0,5899.0,BAY ISLAND,20X16X7.5
11/1/2023,12:32:35,1666.0,6.0,1650.0,5913.0,HANES,AC-2309
11/1/2023,13:04:14,822.0,4.0,780.0,5914.0,HANES,AC-4413
11/1/2023,13:30:10,1092.0,4.0,1092.0,5863.0,TIARA,0230-213-A
11/1/2023,14:11:11,650.0,4.0,600.0,5862.0,TIARA,TCM-BOX3
11/2/2023,8:18:30,4200.0,5.0,4200.0,5847.0,TIARA,TYV-BOX3
11/2/2023,9:17:03,3101.0,5.0,3000.0,6054.0,FRUIT,K13-10807
11/2/2023,10:22:38,1997.0,5.0,1997.0,6055.0,FRUIT,K13-13C07
11/2/2023,10:43:11,520.0,3.0,500.0,6056.0,FRUIT,K13-16A07
11/2/2023,11:00:46,1029.0,4.0,1000.0,6057.0,FRUIT,K13-20C09
11/2/2023,11:17:21,318.0,2.0,300.0,6059.0,FRUIT,K13-24D10
11/2/2023,12:40:41,2053.0,0.0,2100.0,6060.0,ELCATEX,121/2X121/4X
11/2/2023,13:25:20,1176.0,4.0,1100.0,5985.0,EMPIRE,MANITO
11/2/2023,13:49:43,1990.0,5.0,1990.0,5986.0,EMPIRE,TRW0263
11/2/2023,14:07:43,296.0,5.0,296.0,5988.0,EMPIRE,STE0270
11/2/2023,14:33:03,1202.0,2.0,1200.0,5989.0,EMPIRE,DECOMA FONDO
11/2/2023,14:51:03,1223.0,3.0,1200.0,5990.0,EMPIRE,DECOMA-TAPA
11/2/2023,15:02:25,216.0,2.0,200.0,5991.0,EMPIRE,MAGNA-TAPA
11/2/2023,15:12:59,220.0,2.0,200.0,5992.0,EMPIRE,MAGNA-FONDO
11/2/2023,15:28:19,340.0,0.0,100.0,5998.0,EMPIRE,TAPA-PCB
11/2/2023,15:47:10,116.0,2.0,100.0,5999.0,EMPIRE,FONDO-PCB
11/3/2023,11:29:22,20212.0,40.0,20000.0,5830.0,LEAR,HSC1-231409
11/3/2023,12:26:59,318.0,2.0,300.0,5982.0,AVENT,70038808
11/3/2023,13:14:14,2020.0,2.0,2000.0,6139.0,FRUIT,KRF-21E08
11/3/2023,13:34:08,315.0,5.0,300.0,6133.0,FRUIT,K13-20G06
11/3/2023,13:51:08,384.0,4.0,384.0,6132.0,FRUIT,K13.16A09
11/3/2023,14:29:54,3046.0,6.0,3000.0,6131.0,FRUIT,K13-12809
11/3/2023,15:01:21,1532.0,5.0,1500.0,6134.0,FRUIT,K13-20G07
11/3/2023,15:33:45,2739.0,5.0,2739.0,6130.0,FRUIT,K13-10807
11/3/2023,16:04:41,3120.0,5.0,3000.0,6129.0,FRUIT,K13-09706
11/3/2023,22:16:45,4000.0,30.0,4000.0,5989.0,LEAR,HSCO-231409
11/6/2023,8:39:04,1842.0,5.0,1800.0,5970.0,LEAR,EHS2-201114
11/6/2023,9:14:26,67.0,3.0,50.0,5872.0,LEAR,EHS1-232111
11/6/2023,9:26:14,627.0,2.0,600.0,5871.0,LEAR,ELD1-201102
11/6/2023,9:41:38,213.0,2.0,200.0,6080.0,LEAR,IBOX-231407H
11/6/2023,10:14:20,536.0,15.0,500.0,6048.0,PETRALEX,CN-666
11/6/2023,10:43:42,1530.0,5.0,1500.0,6050.0,PETRALEX,MDT-29X68
11/6/2023,11:06:55,1033.0,5.0,1000.0,6051.0,PETRALEX,MDT-29X64
11/6/2023,11:20:55,1029.0,4.0,1000.0,6128.0,GILDAN,BOX-109
11/6/2023,11:40:03,368.0,3.0,350.0,6125.0,GILDAN,BOX-76
11/6/2023,12:02:17,270.0,3.0,250.0,6159.0,GILDAN,BOX-11
11/6/2023,12:19:02,413.0,3.0,400.0,6160.0,GILDAN,BOX-71
11/6/2023,12:58:09,817.0,3.0,800.0,6163.0,GILDAN,NKA-25
11/6/2023,13:31:45,425.0,3.0,415.0,6164.0,GILDAN,LID-382
11/6/2023,13:31:45,425.0,3.0,415.0,6164.0,GILDAN,LID-382
11/6/2023,13:53:56,1485.0,5.0,1400.0,5975.0,AQUAFINCA,33180050
11/6/2023,14:11:55,480.0,1.0,470.0,5977.0,AQUAFINCA,33180061
11/6/2023,14:40:26,1038.0,5.0,1000.0,6072.0,INALMA,GOYA-9100
11/6/2023,16:01:54,6958.0,5.0,6958.0,6071.0,INALMA,GOYA-9047
11/7/2023,7:22:18,1028.0,8.0,1000.0,6070.0,INALMA,GOYA-9099
11/7/2023,7:49:05,1030.0,5.0,1000.0,6069.0,INALMA,GOYA-9102
11/7/2023,8:38:04,3108.0,8.0,3000.0,6065.0,INALMA,TJI-027
11/7/2023,9:05:02,74.0,3.0,60.0,6186.0,FRUIT,K13-10A07
11/7/2023,9:31:34,2028.0,8.0,2000.0,6187.0,FRUIT,K13-12A06
11/7/2023,9:36:27,117.0,1.0,100.0,6188.0,FRUIT,K13-12A10
11/7/2023,9:58:21,700.0,10.0,560.0,6189.0,FRUIT,K13-13C09
11/7/2023,10:10:05,117.0,2.0,100.0,6190.0,FRUIT,K13-16A09
11/7/2023,10:32:57,421.0,2.0,410.0,6199.0,FRUIT,K13-16C10
11/7/2023,10:51:02,478.0,2.0,478.0,6192.0,FRUIT,K13-20G06
11/7/2023,11:24:03,1585.0,5.0,1500.0,6156.0,PTS,1040077
11/7/2023,12:34:16,448.0,7.0,448.0,6155.0,PTS,1040037
11/7/2023,12:45:59,512.0,2.0,500.0,6153.0,PTS,1040071
11/7/2023,13:34:01,515.0,5.0,500.0,6154.0,PTS,1040054
11/7/2023,14:18:21,2159.0,4.0,2159.0,6045.0,PTS,1040064
11/7/2023,15:58:15,3318.0,17.0,3318.0,6046.0,INHMESA,GRAG-0975-B
11/7/2023,17:32:29,2913.0,13.0,2913.0,6046.0,INHMESA,GRAG-0975-B
11/7/2023,19:24:36,5035.0,35.0,5000.0,6157.0,PTS,1040034
11/8/2023,9:58:10,527.0,7.0,500.0,6209.0,GILDAN,LID-382
11/8/2023,10:23:25,965.0,5.0,965.0,6232.0,FRUIT,K13-20G10
11/8/2023,10:36:27,216.0,3.0,200.0,6231.0,FRUIT,K13-16C10
11/8/2023,10:47:51,557.0,2.0,500.0,6230.0,FRUIT,K13-16C09
11/8/2023,11:14:30,1967.0,7.0,1967.0,6229.0,FRUIT,K13-12A06
11/8/2023,12:20:19,5166.0,6.0,5000.0,6228.0,FRUIT,K13-07606
11/8/2023,12:55:31,3072.0,5.0,3000.0,6174.0,RKI,F-3010
11/8/2023,13:20:45,229.0,5.0,215.0,5834.0,INHMESA,GRAG-0625-GS
11/8/2023,13:41:48,513.0,3.0,513.0,5832.0,INHMESA,GRAG-O425-GS
11/8/2023,16:08:49,8986.0,86.0,8986.0,6170.0,INALMA,SB-040
11/8/2023,16:40:21,2109.0,4.0,2000.0,6171.0,INALMA,TJI-010
11/9/2023,9:19:06,18164.0,10.0,18000.0,6068.0,INALMA,GOYA-9046
11/9/2023,9:47:27,1024.0,4.0,1000.0,6351.0,FRUIT,K13-16C10
11/9/2023,10:08:04,1032.0,2.0,1000.0,6350.0,FRUIT,K13.20G07
11/9/2023,10:30:09,1061.0,3.0,1000.0,6349.0,FRUIT,K13-20C09
11/9/2023,11:05:24,3098.0,8.0,3000.0,6348.0,FRUIT,K13-12A06
11/9/2023,12:10:29,4020.0,20.0,4000.0,6347.0,FRUIT,K13-07606
11/9/2023,12:52:43,643.0,5.0,600.0,6220.0,BAY ISLAND,21X13X6
11/9/2023,15:13:17,3050.0,25.0,3050.0,6048.0,SINCLAIR,30-LBS
11/9/2023,16:10:49,1520.0,10.0,1500.0,6048.0,SINCLAIR,30-LBS
11/10/2023,8:18:55,3077.0,20.0,3000.0,6082.0,SINCLAIR,40-LBS
11/10/2023,9:50:28,1554.0,15.0,1500.0,6083.0,SINCLAIR,GENERICA
11/10/2023,10:20:54,615.0,5.0,600.0,6282.0,EMPIRE,EATON
11/10/2023,10:39:24,951.0,10.0,951.0,6282.0,EMPIRE,MANITO
11/10/2023,11:04:30,1812.0,4.0,1800.0,6283.0,EMPIRE,TRW0263
11/10/2023,11:31:01,504.0,4.0,500.0,6285.0,EMPIRE,STE0270
11/10/2023,11:38:09,114.0,0.0,100.0,6286.0,EMPIRE,CAD
11/10/2023,11:59:50,1087.0,2.0,1087.0,6287.0,EMPIRE,DECOMA FONDO
11/10/2023,12:51:53,1261.0,5.0,1100.0,6288.0,EMPIRE,DECOMA-TAPA
11/10/2023,13:05:16,120.0,1.0,100.0,6290.0,EMPIRE,TRW-FONDO
11/10/2023,13:07:02,125.0,1.0,100.0,6289.0,EMPIRE,TRW-TAPA
11/10/2023,13:18:22,441.0,2.0,300.0,6291.0,EMPIRE,MAGNA-TAPA
11/10/2023,13:36:53,321.0,3.0,300.0,6292.0,EMPIRE,MAGNA-FONDO
11/10/2023,14:10:17,1007.0,2.0,1000.0,6273.0,PTS,1040072
11/10/2023,14:42:05,993.0,2.0,993.0,6276.0,PTS,1040077
11/10/2023,15:16:46,475.0,2.0,475.0,6277.0,PTS,1040050
11/10/2023,15:16:53,475.0,2.0,475.0,6277.0,PTS,1040050
11/13/2023,7:52:07,4976.0,4.0,4976.0,6262.0,INHMESA,GRAG-0650-E
11/13/2023,8:07:17,500.0,2.0,500.0,6263.0,INHMESA,GRAG-O900
11/13/2023,8:18:33,482.0,2.0,482.0,6264.0,INHMESA,GRAG-1000
11/13/2023,9:01:23,527.0,5.0,500.0,6268.0,INHMESA,GRAP-0575-GS
11/13/2023,9:25:09,1005.0,5.0,1000.0,6266.0,INHMESA,GRAG-O425-GS
11/13/2023,9:42:39,1006.0,5.0,1000.0,6267.0,INHMESA,GRAG-O475-GS
11/13/2023,10:10:55,1011.0,5.0,1000.0,6268.0,INHMESA,GRAG-0575-GS
11/13/2023,10:23:54,502.0,2.0,500.0,6269.0,INHMESA,GRAG-0625-GS
11/13/2023,10:40:46,495.0,2.0,495.0,6270.0,INHMESA,GRAG-O750-GS
11/13/2023,11:02:35,1010.0,3.0,1000.0,6266.0,INHMESA,GRAG-O425-GS
11/13/2023,11:19:22,503.0,3.0,500.0,6272.0,INHMESA,GRAG-O525-GS
11/13/2023,12:27:08,499.0,3.0,499.0,6358.0,PETRALEX,BOX-07A
11/13/2023,12:45:38,506.0,3.0,500.0,6359.0,BAY ISLAND,20X131/2X12.
11/13/2023,13:00:24,709.0,3.0,700.0,6360.0,BAY ISLAND,20X16X7.5
11/13/2023,13:12:16,500.0,3.0,500.0,6361.0,BAY ISLAND,21X13X6
11/13/2023,13:30:09,502.0,2.0,500.0,6415.0,FRUIT,K13-24D13
11/13/2023,13:51:59,1024.0,4.0,1000.0,6414.0,FRUIT,K13-20G07
11/13/2023,14:31:59,2034.0,4.0,2000.0,6423.0,FRUIT,KRF-21E08
11/13/2023,16:02:09,3021.0,35.0,3021.0,6140.0,LEAR,HSC1-231409
11/14/2023,8:06:21,2919.0,70.0,2919.0,6140.0,LEAR,HSC1-231409
11/15/2023,9:18:21,14116.0,111.0,14116.0,6140.0,LEAR,HSC1-231409
11/15/2023,10:55:43,4293.0,20.0,4293.0,6278.0,PTS,1040034
11/15/2023,11:28:23,191.0,5.0,191.0,6274.0,PTS,1040038
11/15/2023,12:11:30,521.0,20.0,521.0,6275.0,PTS,1040053
11/15/2023,13:08:03,485.0,5.0,485.0,6275.0,PTS,1040054
11/15/2023,14:02:34,32.0,2.0,21.0,6451.0,GILDAN,LD-54
11/15/2023,14:20:47,31.0,1.0,21.0,6450.0,GILDAN,D-251
11/15/2023,16:02:02,77.0,8.0,77.0,6148.0,AGRO-INV,RAMBUTAN
11/16/2023,10:01:58,12928.0,80.0,12928.0,6148.0,AGRO-INV,RAMBUTAN-c/I
11/16/2023,11:31:15,5960.0,10.0,5960.0,6441.0,GRAMORAMA,RAMBUTAN-S/I
11/16/2023,11:47:09,222.0,2.0,200.0,6599.0,FRUIT,K13-16A09
11/16/2023,12:01:30,549.0,2.0,500.0,6600.0,FRUIT,K13-20C07
11/16/2023,12:37:24,2065.0,4.0,2000.0,6470.0,RKI,F-3026
11/16/2023,13:27:30,2068.0,68.0,2000.0,6469.0,RKI,F-3020
11/16/2023,14:38:16,3745.0,20.0,3745.0,6487.0,INHMESA,MOP-REFILL-B
11/16/2023,15:01:27,521.0,5.0,500.0,6486.0,INHMESA,GRAG-O475-GS
11/16/2023,15:29:13,1009.0,4.0,1000.0,6485.0,INHMESA,GRAG-O425-GS
11/16/2023,16:00:26,1696.0,6.0,1696.0,6484.0,INHMESA,GRAG-0650-E
11/17/2023,7:17:38,3044.0,4.0,3000.0,6484.0,INHMESA,GRAG-0650-E
11/17/2023,7:43:14,519.0,9.0,500.0,6533.0,INHMESA,GRAP-0575-SW
11/17/2023,8:02:41,519.0,3.0,500.0,6534.0,INHMESA,GRAG-0425
11/17/2023,8:18:24,523.0,3.0,500.0,6535.0,INHMESA,GRAG-0575
11/17/2023,8:35:18,520.0,2.0,500.0,6536.0,INHMESA,GRAG-0625
11/17/2023,9:10:55,524.0,4.0,500.0,6538.0,INHMESA,GRAG-O425-GS
11/17/2023,9:33:33,516.0,3.0,500.0,6537.0,INHMESA,GRAP-0575-GS
11/17/2023,9:54:24,563.0,3.0,500.0,6539.0,INHMESA,GRAG-0575-GS
11/17/2023,10:25:07,521.0,3.0,500.0,6540.0,INHMESA,GRAG-0625-GS
11/17/2023,11:06:21,3085.0,25.0,3000.0,6649.0,FRUIT,K13-09706
11/17/2023,11:39:11,2998.0,3.0,2998.0,6650.0,FRUIT,K13-12809
11/17/2023,12:06:05,1164.0,3.0,1120.0,6651.0,FRUIT,K13-16A07
11/17/2023,12:25:06,1033.0,4.0,1000.0,6652.0,FRUIT,K13-20C09
11/17/2023,12:39:56,322.0,2.0,300.0,6655.0,FRUIT,K13-24D10
11/17/2023,13:57:46,497.0,7.0,497.0,6483.0,PTS,1040055
